Date,Input 1,Input 2,Share price
42487.0,0.0,0.0,159.486
42488.0,0.0,0.0,160.986
42489.0,0.0,0.0,158.886
42493.0,0.0,0.0,155.286
42494.0,0.0,0.0,154.486
42495.0,0.0,0.0,153.187
42496.0,0.0,0.0,153.887
42499.0,0.0,0.0,155.086
42500.0,0.0,0.0,156.386
42501.0,0.0,0.0,156.486
42502.0,0.0,0.0,154.186
42503.0,0.0,0.0,155.086
42506.0,0.0,0.0,159.886
42507.0,0.0,0.0,162.886
42508.0,0.0,0.0,161.086
42509.0,0.0,0.0,157.186
42510.0,0.0,0.0,158.486
42513.0,0.0,0.0,159.086
42514.0,0.0,0.0,160.486
42515.0,0.0,0.0,164.486
42516.0,0.0,0.0,163.786
42517.0,0.0,0.0,171.185
42520.0,0.0,0.0,169.885
42521.0,0.0,0.0,173.285
42522.0,0.0,0.0,170.385
42523.0,0.0,0.0,170.185
42524.0,0.0,0.0,170.785
42527.0,0.0,0.0,173.785
42528.0,0.0,0.0,176.585
42529.0,0.0,0.0,175.885
42531.0,0.0,0.0,175.085
42534.0,0.0,0.0,169.485
42535.0,0.0,0.0,168.285
42536.0,0.0,0.0,172.985
42537.0,0.0,0.0,168.785
42538.0,0.0,0.0,168.885
42541.0,0.0,0.0,170.685
42542.0,0.0,0.0,172.885
42543.0,0.0,0.0,177.084
42544.0,0.0,0.0,176.085
42545.0,0.0,0.0,173.785
42548.0,0.0,0.0,170.885
42549.0,0.0,0.0,170.485
42550.0,0.0,0.0,172.385
42551.0,0.0,0.0,176.085
42555.0,0.0,0.0,178.884
42556.0,0.0,0.0,176.385
42557.0,0.0,0.0,174.285
42558.0,0.0,0.0,176.285
42559.0,0.0,0.0,176.984
42562.0,0.0,0.0,179.984
42563.0,0.0,0.0,180.884
42564.0,0.0,0.0,181.184
42565.0,0.0,0.0,183.484
42566.0,0.0,0.0,184.784
42569.0,0.0,0.0,184.984
42570.0,0.0,0.0,183.284
42571.0,0.0,0.0,185.584
42572.0,0.0,0.0,184.584
42573.0,0.0,0.0,185.184
42576.0,0.0,0.0,187.984
42577.0,0.0,0.0,186.284
42578.0,0.0,0.0,188.983
42579.0,0.0,0.0,188.983
42580.0,0.0,0.0,186.484
42583.0,0.0,0.0,184.484
42585.0,0.0,0.0,181.484
42586.0,0.0,0.0,182.584
42587.0,0.0,0.0,184.584
