Date,Input 1,Input 2,Share price
41519.0,0.17981799582851746,0.05240297752331809,75.273
41520.0,0.18368030229220694,0.05121621292491759,75.953
41521.0,0.17853759582019446,0.049217473906230026,75.793
41522.0,0.193226039503051,0.0458817856944998,77.513
41523.0,0.18843512979210003,0.04290714406482614,77.393
41526.0,0.19180497739295257,0.040797804063245444,78.073
41527.0,0.20535661022896737,0.039707810013446754,79.793
41528.0,0.20789539119515607,0.03918085614553078,80.433
41529.0,0.2242254067084173,0.03863794772310036,82.553
41530.0,0.21660694070819048,0.037243575557957806,82.153
41533.0,0.23200574596654502,0.03700120372120243,84.233
41534.0,0.22361193031891385,0.03650260819272036,83.753
41535.0,0.18828923986927268,0.034396020705624024,80.473
41536.0,0.19995648092840654,0.03190009315194192,82.033
41540.0,0.19433052680458943,0.029441210931029846,81.833
41541.0,0.17762932694099065,0.027608832362972003,80.513
41542.0,0.1881836826877296,0.02532190482110541,81.913
41543.0,0.1836772095411586,0.02437369482324484,81.793
41544.0,0.19735892188191928,0.02409230366453358,83.553
41547.0,0.1724085159735965,0.023763325735891114,81.353
41549.0,0.1853935874109863,0.023125935667109198,82.993
41550.0,0.19124974688218382,0.022848569354433097,83.953
41551.0,0.18662352534204898,0.02198382416069325,83.833
41554.0,0.17935864705811838,0.021488642349075004,83.433
41555.0,0.19262204641226374,0.020693229165289075,85.193
41556.0,0.16533624158640753,0.02038540469811203,82.753
41557.0,0.15388442155869805,0.020964042358458626,81.953
41558.0,0.16943790054061794,0.021133038003329444,83.793
41562.0,0.17228705558782728,0.020888943976041744,84.353
41563.0,0.16871536553819097,0.021051805959542272,84.273
41564.0,0.16355205693001523,0.021157675749704768,84.033
41565.0,0.17903946388682027,0.02107343930792011,85.952
41568.0,0.20872822494193302,0.02070099057147745,89.552
41569.0,0.19007263867383162,0.019765088063486605,87.832
41570.0,0.17019818207178702,0.019825706607980494,86.032
41571.0,0.1645689896445563,0.020017219973280934,85.752
41572.0,0.15670385883401955,0.02037769648715669,85.233
41575.0,0.16704741777531387,0.02031226831511425,86.592
41576.0,0.13523585864018262,0.021096490322558968,83.673
41577.0,0.15288664364383048,0.02131729913408002,85.712
41578.0,0.13918495149646104,0.022008190521287992,84.633
41579.0,0.13506632115769177,0.022704111624361867,84.513
41582.0,0.12022218756373486,0.024104969436526003,83.353
41583.0,0.10695056646388089,0.026004891054023288,82.353
41584.0,0.10478220237156066,0.027810574098694616,82.393
41585.0,0.09198311096927819,0.029977630683073735,81.473
41586.0,0.07590298107707437,0.032821073973858535,80.273
41589.0,0.09524862281565803,0.03450556504225278,82.233
41590.0,0.08773122394336935,0.036230424436504365,81.793
41591.0,0.04725102849209695,0.04002928226375319,78.513
41592.0,0.08652928073229228,0.04157124030066503,82.153
41593.0,0.10249973186514609,0.042461083866379125,83.913
41596.0,0.1125242684258095,0.04298667182385151,85.193
41597.0,0.09446015776974204,0.043986642861335856,83.793
41598.0,0.0913909276431206,0.04482270580827359,83.793
41599.0,0.09448318376347012,0.04553631134145112,84.353
41600.0,0.09761944578568647,0.046032511103348925,84.913
41603.0,0.12210921088683917,0.0457167624172985,87.592
41604.0,0.11693770596850987,0.04535355552893255,87.392
41605.0,0.12268273065071605,0.044356754457668034,88.272
41606.0,0.12085120825414056,0.043518772936256285,88.392
41607.0,0.13014441520206976,0.04192079486736399,89.672
41610.0,0.13788906993130168,0.04046307917851161,90.832
41611.0,0.12236432463819923,0.0401001981604872,89.552
41612.0,0.11106051041572748,0.039529241663466386,88.712
41613.0,0.12020221896122384,0.038919112661214623,89.952
